job_id,prompt_idx,config,psnr,ssim,mse,lpips
000000000064,2,improved_fp16_cache,46.580650329589844,0.9979474544525146,2.1975298295728862e-05,0.0010918331099674106
000000000065,0,improved_fp16_cache,51.177001953125,0.9977868795394897,7.626051228726283e-06,0.0009187731193378568
000000000065,1,improved_fp16_cache,50.26138687133789,0.9974795579910278,9.415883141628001e-06,0.0013329032808542252
000000000065,2,improved_fp16_cache,49.80482482910156,0.9977459907531738,1.045965382218128e-05,0.0010794751578941941
000000000066,0,improved_fp16_cache,49.25831604003906,0.9981107711791992,1.186227655125549e-05,0.0004736314876936376
000000000066,1,improved_fp16_cache,45.09507751464844,0.9972851276397705,3.093799023190513e-05,0.0008963769651018083
000000000066,2,improved_fp16_cache,45.59834671020508,0.9975759983062744,2.755276182142552e-05,0.0008801518706604838
000000000067,0,improved_fp16_cache,46.44878005981445,0.9973244667053223,2.265278271806892e-05,0.0010752144735306501
000000000067,1,improved_fp16_cache,49.8219108581543,0.998215913772583,1.041858831740683e-05,0.0006273031467571855
000000000067,2,improved_fp16_cache,48.15768814086914,0.9978667497634888,1.5283780157915317e-05,0.0006584689253941178
000000000068,0,improved_fp16_cache,50.665496826171875,0.9976259469985962,8.579260793339927e-06,0.0009457942214794457
000000000068,1,improved_fp16_cache,50.96195983886719,0.997719407081604,8.013162187126e-06,0.0007887984393164515
000000000068,2,improved_fp16_cache,53.24348449707031,0.9981397390365601,4.7386142796312924e-06,0.0006072218529880047
000000000069,0,improved_fp16_cache,48.99601364135742,0.99835604429245,1.2600811714946758e-05,0.0007885119994170964
000000000069,1,improved_fp16_cache,51.22011184692383,0.9977296590805054,7.550725513283396e-06,0.0010289829224348068
000000000069,2,improved_fp16_cache,50.538818359375,0.9980640411376953,8.83320262801135e-06,0.0006675347685813904
000000000070,0,improved_fp16_cache,53.12681579589844,0.9982858896255493,4.867637926508905e-06,0.0003848180640488863
000000000070,1,improved_fp16_cache,51.2233772277832,0.9976223707199097,7.54505390432314e-06,0.0006166459061205387
000000000070,2,improved_fp16_cache,53.847469329833984,0.9979459643363953,4.1233734009438194e-06,0.0004965774132870138
000000000071,0,improved_fp16_cache,54.03960037231445,0.9988851547241211,3.944933723687427e-06,0.00013519964704755694
000000000071,1,improved_fp16_cache,56.16083526611328,0.998968780040741,2.420560804239358e-06,5.6862394558265805e-05
000000000071,2,improved_fp16_cache,51.03261947631836,0.9987781047821045,7.883844773459714e-06,0.0002383872924838215
000000000072,0,improved_fp16_cache,52.70390319824219,0.9979232549667358,5.365489414543845e-06,0.0004370654933154583
000000000072,1,improved_fp16_cache,49.64569091796875,0.9980635643005371,1.0850030776055064e-05,0.0006173994042910635
000000000072,2,improved_fp16_cache,52.102516174316406,0.9981993436813354,6.1623763940588105e-06,0.0003093214181717485
000000000073,0,improved_fp16_cache,52.69217300415039,0.9981490969657898,5.37999949301593e-06,0.00035132435732521117
000000000073,1,improved_fp16_cache,48.19939422607422,0.9961496591567993,1.5137724403757602e-05,0.0010552022140473127
000000000073,2,improved_fp16_cache,50.78659439086914,0.9977816343307495,8.34334878163645e-06,0.0004650622431654483
000000000074,0,improved_fp16_cache,51.56721878051758,0.9980828762054443,6.970723461563466e-06,0.001258286414667964
000000000074,1,improved_fp16_cache,54.79909896850586,0.9981343150138855,3.311996579213883e-06,0.0006564059294760227
000000000074,2,improved_fp16_cache,51.601173400878906,0.9978808164596558,6.916438451298745e-06,0.0008681504987180233
000000000075,0,improved_fp16_cache,48.461456298828125,0.9979612231254578,1.4251294487621635e-05,0.0005880662938579917
000000000075,1,improved_fp16_cache,52.606258392333984,0.9983934760093689,5.487493126565823e-06,0.0003327287267893553
000000000075,2,improved_fp16_cache,45.29975509643555,0.9973818063735962,2.951374335680157e-05,0.0010141971288248897
000000000076,0,improved_fp16_cache,49.82286834716797,0.9978756904602051,1.0416279110359028e-05,0.0005577302654273808
000000000076,1,improved_fp16_cache,46.40311050415039,0.9976875185966492,2.289227268192917e-05,0.0009661557851359248
000000000076,2,improved_fp16_cache,51.14673614501953,0.998193621635437,7.679377631575335e-06,0.0005944742588326335
000000000077,0,improved_fp16_cache,50.42023849487305,0.9981877207756042,9.07769936020486e-06,0.0008261136244982481
000000000077,1,improved_fp16_cache,49.40897750854492,0.9980367422103882,1.1457820619398262e-05,0.0008326902752742171
000000000077,2,improved_fp16_cache,42.25236892700195,0.9948257207870483,5.9533744206419215e-05,0.002942856401205063
000000000078,0,improved_fp16_cache,52.56201934814453,0.9977545142173767,5.5436753427784424e-06,0.0006112215342000127
